budget,genres,id,keywords,overview,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,title,vote_average,vote_count,is_english,release_year,release_month,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,fr,es,de,ru,it,ja,zh,Warner Bros.,Universal Pictures,Paramount Pictures,Twentieth Century Fox Film Corporation,Columbia Pictures,New Line Cinema,Walt Disney Pictures,Relativity Media
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",11678,"[{""id"": 486, ""name"": ""himalaya""}, {""id"": 7021, ""name"": ""pakistan""}, {""id"": 8624, ""name"": ""climbing""}]","trap near the summit of K2 , the world 's second - high mountain , Annie Garrett radio to base camp for help . Brother Peter hear Annie 's message and assemble a team to save she and her group before they succumb to K2 's unforgiving element . but , as Annie lay injure in an icy cavern , the rescuer face several terrifying event that could end the rescue attempt -- and their life .",13.318744,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Global Entertainment Productions GmbH & Company Medien KG"", ""id"": 9269}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""PK"", ""name"": ""Pakistan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",215663859,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",Vertical Limit,5.9,283,1,2000,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",6538,"[{""id"": 521, ""name"": ""washington d.c.""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 591, ""name"": ""cia""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 973, ""name"": ""refugee camp""}, {""id"": 1705, ""name"": ""congress""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 2336, ""name"": ""ladykiller""}, {""id"": 2808, ""name"": ""russian""}, {""id"": 7158, ""name"": ""war in afghanistan""}, {""id"": 7597, ""name"": ""dollar""}]","the true story of Texas congressman Charlie Wilson 's covert dealing in Afghanistan , where his effort to assist rebel in their war with the Soviets have some unforeseen and long - reach effect .",18.70031,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Participant Productions"", ""id"": 2030}, {""name"": ""Playtone Production"", ""id"": 2031}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",119000410,102.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}]",Charlie Wilson's War,6.5,338,1,2007,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
75000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",10555,"[{""id"": 1357, ""name"": ""fish""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 3045, ""name"": ""mission of murder""}, {""id"": 4923, ""name"": ""threat to death""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 187056, ""name"": ""woman director""}]","Oscar be a small fish whose big aspiration often get he into trouble . meanwhile , Lenny be a great white shark with a surprising secret that no sea creature would guess : he be a vegetarian . when a lie turn Oscar into an improbable hero and Lenny become an outcast , the two form an unlikely friendship .",47.094369,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Pacific Data Images (PDI)"", ""id"": 520}, {""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",367275019,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Shark Tale,5.8,1557,1,2004,9,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000000,"[{""id"": 18, ""name"": ""Drama""}]",1125,"[{""id"": 532, ""name"": ""music record""}, {""id"": 554, ""name"": ""manager""}, {""id"": 577, ""name"": ""black people""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 634, ""name"": ""soul""}, {""id"": 837, ""name"": ""show business""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 3089, ""name"": ""oscar award""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4481, ""name"": ""deceived wife""}, {""id"": 4741, ""name"": ""recording contract""}, {""id"": 4746, ""name"": ""record producer""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10229, ""name"": ""singer""}, {""id"": 12990, ""name"": ""singing""}, {""id"": 18021, ""name"": ""detroit""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 41591, ""name"": ""music band""}]","three young woman – Deena Jones , Effie White and Lorrell Robinson – dream of become pop star and they get their wish when they be choose to be backup singer for the legendary James ' Thunder ' early .",14.486311,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Laurence Mark Productions"", ""id"": 415}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",154937680,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Dreamgirls,6.6,284,1,2006,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",4551,"[{""id"": 3605, ""name"": ""baseball bat""}, {""id"": 4129, ""name"": ""widow""}, {""id"": 4741, ""name"": ""recording contract""}]","disenchant with the movie industry , Chili Palmer try the music industry , meet and romance a widow of a music exec on the way .",18.61472,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Jersey Films"", ""id"": 216}, {""name"": ""Nina Saxon Film Design"", ""id"": 1693}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",95226116,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Be Cool,5.4,292,1,2005,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",612,"[{""id"": 90, ""name"": ""paris""}, {""id"": 441, ""name"": ""assassination""}, {""id"": 536, ""name"": ""israel""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 3037, ""name"": ""mossad""}, {""id"": 9748, ""name"": ""revenge""}]","during the 1972 Olympic Games in Munich , eleven israeli athlete be take hostage and murder by a palestinian terrorist group know as Black September . in retaliation , the israeli government recruit a group of Mossad agent to track down and execute those responsible for the attack .",29.035222,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Peninsula Films"", ""id"": 682}, {""name"": ""Alliance Atlantis Communications"", ""id"": 803}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}, {""name"": ""Barry Mendel Productions"", ""id"": 17032}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",130358911,164.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Munich,6.9,696,1,2005,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",9567,"[{""id"": 4595, ""name"": ""u.s. army""}, {""id"": 8570, ""name"": ""president""}]","Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialist be force to choose between their duty and their humanity , between follow order by ignore the conflict that surround they , or find the courage to follow their conscience and protect a group of innocent refugee . when the democratic government of Nigeria collapse and the country be take over by a ruthless military dictator , water , a fiercely loyal and hardened veteran be dispatch on a routine mission to retrieve a doctor without Borders physician .",27.055085,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Cheyenne Enterprises"", ""id"": 890}, {""name"": ""Michael Lobell Productions"", ""id"": 13473}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",85632458,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Tears of the Sun,6.4,573,1,2003,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",37821,"[{""id"": 782, ""name"": ""assassin""}]","when an elite assassin marry a beautiful computer whiz after a whirlwind romance , he give up the gun and settle down with his new bride . that is , until he learn that someone from his past have put a contract out on his life .",23.004607,"[{""name"": ""Katalyst Films"", ""id"": 817}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Aversano Films"", ""id"": 60022}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",98159963,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Killers,5.7,772,1,2010,6,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",203801,"[{""id"": 470, ""name"": ""spy""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 167316, ""name"": ""buddy cop""}]","at the height of the Cold War , a mysterious criminal organization plan to use nuclear weapon and technology to upset the fragile balance of power between the United States and Soviet Union . CIA agent Napoleon Solo and KGB agent Illya Kuryakin be force to put aside their hostility and work together to stop the evildoer in their track . the duo 's only lead be the daughter of a missing german scientist , whom they must find soon to prevent a global catastrophe .",48.744209,"[{""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Wigram Productions"", ""id"": 23202}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",108145109,116.0,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",The Man from U.N.C.L.E.,7.1,2265,1,2015,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
80000000,"[{""id"": 35, ""name"": ""Comedy""}]",2539,"[{""id"": 213, ""name"": ""upper class""}, {""id"": 456, ""name"": ""mother""}, {""id"": 641, ""name"": ""single parent""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1650, ""name"": ""cook""}, {""id"": 2173, ""name"": ""illegal immigration""}, {""id"": 2356, ""name"": ""immigrant""}, {""id"": 2568, ""name"": ""language barrier""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 3200, ""name"": ""platonic love""}, {""id"": 4034, ""name"": ""class society""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5616, ""name"": ""united states\u2013mexico barrier""}, {""id"": 5625, ""name"": ""relationship problems""}, {""id"": 6069, ""name"": ""class""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 14638, ""name"": ""american""}, {""id"": 170652, ""name"": ""father figure""}]","mexican immigrant and single mother Flor Moreno find housekeeping work with Deborah and John Clasky , a well - off couple with two child of their own . when Flor admit she can not handle the schedule because of her daughter , Cristina , Deborah decide they should move into the Clasky home . culture clash and tension run high as Flor and the Claskys struggle to share space while raise their child on their own , and very different , term .",14.209329,"[{""name"": ""Gracie Films"", ""id"": 18}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",55041367,130.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Spanglish,5.8,369,1,2004,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",9297,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 4290, ""name"": ""toy""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 10364, ""name"": ""mission""}, {""id"": 208349, ""name"": ""child""}]","monster under the bed be scary enough , but what happen when an entire house be out to get you ? three teen aim to find out when they go up against a decrepit neighboring home and unlock its frightening secret .",36.368839,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}, {""name"": ""Sony Pictures Entertainment"", ""id"": 5752}, {""name"": ""ImageMovers"", ""id"": 11395}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",140175006,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Monster House,6.3,874,1,2006,7,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",3172,"[{""id"": 378, ""name"": ""prison""}]",two bank robber fall in love with the girl they 've kidnap .,24.353302,"[{""name"": ""Cheyenne Enterprises"", ""id"": 890}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Empire Pictures"", ""id"": 1212}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Baltimore Spring Creek Productions"", ""id"": 16061}, {""name"": ""Lotus Pictures"", ""id"": 52944}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",67631903,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Bandits,6.2,302,1,2001,10,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",6520,"[{""id"": 10466, ""name"": ""knight""}]","the timeless tale of King Arthur and the legend of Camelot be retell in this passionate period drama . Arthur be reluctant to hand the crown to Lancelot , and Guinevere be tear between her loyalty to her husband and her grow love for his rival . but Lancelot must balance his loyalty to the throne with the reward of true love .",19.143321,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""First Knight Productions"", ""id"": 10158}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",127600435,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",First Knight,5.9,311,1,1995,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",37958,"[{""id"": 351, ""name"": ""poison""}, {""id"": 6092, ""name"": ""army""}, {""id"": 8985, ""name"": ""zeus""}, {""id"": 18096, ""name"": ""spear""}]","Theseus be a mortal man choose by Zeus to lead the fight against the ruthless King Hyperion , who be on a rampage across Greece to obtain a weapon that can destroy humanity .",37.917002,"[{""name"": ""Virgin Produced"", ""id"": 8852}, {""name"": ""Mark Canton Productions"", ""id"": 11761}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",226904017,110.0,"[{""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Immortals,5.7,880,1,2011,11,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2026,"[{""id"": 1812, ""name"": ""fbi""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 4668, ""name"": ""police operation""}, {""id"": 14903, ""name"": ""home invasion""}, {""id"": 18233, ""name"": ""hostage situation""}]","when a mafia accountant be take hostage on his beat , a police officer – wrack by guilt from a prior stint as a negotiator – must negotiate the standoff , even as his own family be hold captive by the mob .",23.663713,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Cheyenne Enterprises"", ""id"": 890}, {""name"": ""Yari Film Group"", ""id"": 2448}, {""name"": ""Stratus Film Co."", ""id"": 11027}, {""name"": ""Syndicate Films International"", ""id"": 26947}, {""name"": ""Equity Pictures Medienfonds GmbH & Co. KG II"", ""id"": 26948}, {""name"": ""Hostage GmbH"", ""id"": 26949}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",77944725,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Hostage,6.2,512,1,2005,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",7450,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 4270, ""name"": ""galaxy""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9882, ""name"": ""space""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 10364, ""name"": ""mission""}]","a young man find out that he hold the key to restore hope and ensure survival for the human race , while an alien specie call the Dredge be bent on mankind 's destruction .",14.44381,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""David Kirschner Productions"", ""id"": 11050}, {""name"": ""Fox Animation Studios"", ""id"": 11231}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",36754634,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Titan A.E.,6.3,313,1,2000,6,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
