budget,keywords,overview,revenue,runtime,title,is_english,release_year,release_month,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,fr,es,de,ru,it,ja,zh,Warner Bros.,Universal Pictures,Paramount Pictures,Twentieth Century Fox Film Corporation,Columbia Pictures,New Line Cinema,Walt Disney Pictures,Relativity Media
70000000,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 464, ""name"": ""total destruction""}, {""id"": 833, ""name"": ""white house""}, {""id"": 839, ""name"": ""mars""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 843, ""name"": ""cataclysm""}, {""id"": 1280, ""name"": ""lasergun""}, {""id"": 1704, ""name"": ""ambassador""}, {""id"": 1705, ""name"": ""congress""}, {""id"": 2867, ""name"": ""pest""}, {""id"": 3243, ""name"": ""flying saucer""}]","' we come in peace ' be not what those green man from Mars mean when they invade our planet , arm with irresistible weapon and a cruel sense of humor .   this star stud cast must play victim to the alien ’s fun and game in this comedy homage to science fiction film of the ' 50 and ' 60 .",101371017,106.0,Mars Attacks!,1,1996,12,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{""id"": 1003, ""name"": ""photographer""}, {""id"": 2522, ""name"": ""grizzly bear""}, {""id"": 3593, ""name"": ""wilderness""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4522, ""name"": ""supermodel""}, {""id"": 4811, ""name"": ""emergency landing""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 223059, ""name"": ""animal horror""}]","the plane carry wealthy Charles Morse crash down in the alaskan wilderness . together with the two other passenger , photographer Robert and assistant Stephen , Charles devise a plan to help they reach civilization . however , his big obstacle might not be the element , or even the Kodiak bear stalk they -- it could be Robert , whom Charles suspect be have an affair with his wife and would not mind see he dead .",43312294,117.0,The Edge,1,1997,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000000,"[{""id"": 402, ""name"": ""clone""}, {""id"": 4565, ""name"": ""dystopia""}]","set in a futuristic world where human live in isolation and interact through surrogate robot , a cop be force to leave his home for the first time in year in order to investigate the murder of other ' surrogate .",122444772,89.0,Surrogates,1,2009,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000000,"[{""id"": 840, ""name"": ""usa president""}, {""id"": 1815, ""name"": ""atomic bomb""}, {""id"": 4170, ""name"": ""john f. kennedy""}, {""id"": 9342, ""name"": ""kubakrise""}, {""id"": 156661, ""name"": ""threat""}]","dramatisation of the Cuban Missile Crisis , the nuclear standoff with the USSR spark by the discovery by the Americans of missle basis establish on the soviet ally island of Cuba . show from the perspective of the US President , John F Kennedy , his staff and advisor .",34566746,145.0,Thirteen Days,1,2000,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
80000000,"[{""id"": 444, ""name"": ""taxi""}, {""id"": 586, ""name"": ""new jersey""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 1261, ""name"": ""river""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 1749, ""name"": ""taxi driver""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 5369, ""name"": ""guard""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 173272, ""name"": ""flood""}, {""id"": 189102, ""name"": ""tunnel""}, {""id"": 207317, ""name"": ""christmas""}, {""id"": 207528, ""name"": ""trapped underground""}, {""id"": 219404, ""name"": ""action hero""}]",a group of armed robber flee the police head for the New Jersey Tunnel and run right into truck transport toxic waste . the spectacular explosion that follow result in both end of the tunnel collapse and the handful of people who survive the explosion be now in peril . Kit Latura be the only man with the skill and knowledge to lead the band of survivor out of the tunnel before the structure collapse .,159212469,115.0,Daylight,1,1996,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000000,"[{""id"": 12616, ""name"": ""dinosaur""}, {""id"": 209714, ""name"": ""3d""}]","walk with dinosaur 3d be a film depict life - like 3d dinosaur character set in photo - real landscape that transport audience to the prehistoric world as it exist 70 million year ago . the film be base on the 1999 documentary television miniserie walk with Dinosaurs , produce by the BBC . walk with Dinosaurs 3d be be produce by Evergreen Studios , the company that produce Happy Feet , and it be be release on October 11 , 2013 .",126546518,87.0,Walking With Dinosaurs,1,2013,12,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44000000,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6015, ""name"": ""mining""}, {""id"": 9878, ""name"": ""fighter jet""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 159314, ""name"": ""scientology""}, {""id"": 159955, ""name"": ""cavemen""}, {""id"": 208997, ""name"": ""bureaucrat""}, {""id"": 213987, ""name"": ""city ruin""}]","in the year 3000 , man be no match for the Psychlos , a greedy , manipulative race of alien on a quest for ultimate profit . lead by the powerful Terl , the Psychlos be strip Earth clean of its natural resource , use the broken remnant of humanity as slave . what be leave of the human race have descend into a near primitive state . after be capture , it be up to Tyler to save mankind .",21400000,118.0,Battlefield Earth,1,2000,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000000,"[{""id"": 470, ""name"": ""spy""}, {""id"": 1339, ""name"": ""duck""}, {""id"": 3208, ""name"": ""bunny""}, {""id"": 4391, ""name"": ""wretch""}, {""id"": 166329, ""name"": ""film industry""}, {""id"": 209220, ""name"": ""live action and animation""}]","Bugs Bunny and Daffy Duck be up to their feuding way again . tired of play second fiddle to Bugs , Daffy have decide to leave the Studio for good . he be aid by Warner Bros. ' humor impair Vice President of Comedy , Kate Houghton , who release he from his contract and instruct WB security guard / aspire stunt man DJ Drake to capture and "" escort "" Daffy off the studio lot .",68514844,90.0,Looney Tunes: Back in Action,1,2003,11,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000000,"[{""id"": 10937, ""name"": ""memory""}, {""id"": 165735, ""name"": ""sidewalk cafe""}, {""id"": 165736, ""name"": ""room key""}, {""id"": 165746, ""name"": ""driving a car""}, {""id"": 165748, ""name"": ""coastline""}, {""id"": 165749, ""name"": ""stairway""}, {""id"": 165752, ""name"": ""search for meaning""}, {""id"": 165761, ""name"": ""sequins""}, {""id"": 165763, ""name"": ""singing photograph""}, {""id"": 165764, ""name"": ""sliding down a pole""}, {""id"": 165765, ""name"": ""costume designer""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 208992, ""name"": ""1960s""}]","arrogant , self - center movie director Guido Contini find himself struggle to find meaning , purpose , and a script for his late film endeavor . with only a week leave before shooting begin , he desperately search for answer and inspiration from his wife , his mistress , his muse , and his mother .",53825515,112.0,Nine,1,2009,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
80000000,"[{""id"": 1992, ""name"": ""professor""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 8056, ""name"": ""quantum mechanics""}, {""id"": 8701, ""name"": ""hundred years' war""}, {""id"": 9032, ""name"": ""excavation""}, {""id"": 9532, ""name"": ""la roque""}, {""id"": 10466, ""name"": ""knight""}, {""id"": 189151, ""name"": ""medieval times""}]",a group of archaeological student become trap in the past when they go there to retrieve their professor . the group must survive in 14th century France long enough to be rescue .,19480739,116.0,Timeline,1,2003,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80000000,"[{""id"": 279, ""name"": ""usa""}, {""id"": 3804, ""name"": ""post""}, {""id"": 4461, ""name"": ""postman""}, {""id"": 6092, ""name"": ""army""}, {""id"": 12332, ""name"": ""apocalypse""}]","in 2013 there be no highway , no i - way , no dream of a well tomorrow , only scatter survivor across what be once the Unites States . into this apocalyptic wasteland come an enigmatic drifter with a mule , a knack for Shakespeare and something yet undiscovered : the power to inspire hope .",17626234,177.0,The Postman,1,1997,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90000000,"[{""id"": 2206, ""name"": ""piggy bank""}, {""id"": 4900, ""name"": ""shortage of money""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 4932, ""name"": ""farm""}, {""id"": 8082, ""name"": ""piglet""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 11478, ""name"": ""talking dog""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 157972, ""name"": ""chimpanzee""}, {""id"": 206052, ""name"": ""talking pig""}]","babe , fresh from his victory in the sheepherde contest , return to Farmer Hoggett 's farm , but after Farmer Hoggett be injure and unable to work , Babe have to go to the big city to save the farm .",69131860,92.0,Babe: Pig in the City,1,1998,11,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000000,"[{""id"": 242, ""name"": ""new york""}, {""id"": 616, ""name"": ""witch""}, {""id"": 8862, ""name"": ""uprising""}, {""id"": 177900, ""name"": ""witch hunter""}]","the modern world hold many secret , but by far the most astounding be that witch still live among we ; vicious supernatural creature intent on unleash the Black Death upon the world and put an end to the human race once and for all . army of witch hunter have battle this unnatural enemy for century , include Kaulder , a valiant warrior who many year ago slay the all - powerful Witch Queen , decimate her follower in the process . in the moment right before her death , the Queen curse Kaulder with immortality , forever separate he from his beloved wife and daughter . today , Kaulder be the last live hunter who have spend his immortal life track down rogue witch , all the while yearn for his long - lose family .",146936910,106.0,The Last Witch Hunter,1,2015,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000000,"[{""id"": 839, ""name"": ""mars""}, {""id"": 2964, ""name"": ""future""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 156810, ""name"": ""science""}, {""id"": 188351, ""name"": ""catastrophe""}]","astronaut search for solution to save a die Earth by search on Mars , only to have the mission go terribly awry .",33463969,106.0,Red Planet,1,2000,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86000000,"[{""id"": 1158, ""name"": ""grandfather grandson relationship""}, {""id"": 4391, ""name"": ""wretch""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 10941, ""name"": ""disappearance""}, {""id"": 18035, ""name"": ""family""}, {""id"": 170362, ""name"": ""fantasy world""}]","Arthur be a spirited ten - year old whose parent be away look for work , whose eccentric grandfather have be miss for several year , and who live with his grandmother in a country house that , in two day , will be repossess , tear down , and turn into a block of flat unless Arthur 's grandfather return to sign some paper and pay off the family debt . Arthur discover that the key to success lie in his own descent into the land of the Minimoys , creature no large than a tooth , whom his grandfather helped relocate to their garden . somewhere among they be hide a pile of ruby , too . can Arthur be of stout heart and save the day ? romance beckon as well , and a villain lurk .",107944236,94.0,Arthur and the Invisibles,1,2006,12,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 658, ""name"": ""sea""}, {""id"": 1357, ""name"": ""fish""}, {""id"": 4676, ""name"": ""whale""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","an ecological drama / documentary , film throughout the globe . part thriller , part meditation on the vanish wonder of the sub - aquatic world .",19406406,84.0,Oceans,1,2009,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000000,"[{""id"": 3737, ""name"": ""dying and death""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 12616, ""name"": ""dinosaur""}]","when a hunter send back to the prehistoric era run off the path he must not leave , he cause a chain reaction that alter history in disastrous way .",5989640,110.0,A Sound of Thunder,1,2005,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130000000,"[{""id"": 1394, ""name"": ""gladiator""}, {""id"": 1395, ""name"": ""arena""}, {""id"": 1527, ""name"": ""gladiator fight""}, {""id"": 2859, ""name"": ""lava""}, {""id"": 3035, ""name"": ""roman""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 5096, ""name"": ""natural disaster""}, {""id"": 6917, ""name"": ""epic""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 14906, ""name"": ""slave""}, {""id"": 41642, ""name"": ""town in panic""}, {""id"": 155212, ""name"": ""vulcan""}, {""id"": 163398, ""name"": ""volcanic eruption""}, {""id"": 180473, ""name"": ""pompeii""}, {""id"": 209714, ""name"": ""3d""}]","set in 79 a.d. , POMPEII tell the epic story of Milo , a slave turn invincible gladiator who find himself in a race against time to save his true love Cassia , the beautiful daughter of a wealthy merchant who have be unwillingly betroth to a corrupt roman Senator . as Mount Vesuvius erupt in a torrent of blaze lava , Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumble around he .",117831631,105.0,Pompeii,1,2014,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,"[{""id"": 30, ""name"": ""individual""}, {""id"": 222, ""name"": ""schizophrenia""}, {""id"": 1700, ""name"": ""massachusetts""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 2303, ""name"": ""mathematician""}, {""id"": 2304, ""name"": ""market economy""}, {""id"": 2305, ""name"": ""economic theory""}, {""id"": 2307, ""name"": ""princeton university""}, {""id"": 2309, ""name"": ""nobel prize""}, {""id"": 2461, ""name"": ""mathematical theorem""}, {""id"": 2462, ""name"": ""m.i.t.""}, {""id"": 6009, ""name"": ""mathematics""}, {""id"": 6262, ""name"": ""delusion""}]","at Princeton University , John Nash struggle to make a worthwhile contribution to serve as his legacy to the world of mathematic . he finally make a revolutionary breakthrough that will eventually earn he the Nobel Prize . after graduate school he turn to teaching , become romantically involve with his student Alicia . meanwhile the government ask his help with break soviet code , which soon get he involve in a terrifying conspiracy plot . Nash grow more and more paranoid until a discovery that turn his entire world upside down . now it be only with Alicia 's help that he will be able to recover his mental strength and regain his status as the great mathematician we know he as today ..",313542341,135.0,A Beautiful Mind,1,2001,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45000000,"[{""id"": 2143, ""name"": ""loss of parents""}, {""id"": 5276, ""name"": ""wild boar""}, {""id"": 6464, ""name"": ""uncle""}, {""id"": 11326, ""name"": ""shaman""}, {""id"": 11436, ""name"": ""redemption""}, {""id"": 13084, ""name"": ""king""}, {""id"": 14767, ""name"": ""scar""}, {""id"": 18136, ""name"": ""hyena""}, {""id"": 18153, ""name"": ""meerkat""}]",a young lion cub name Simba can not wait to be king . but his uncle crave the title for himself and will stop at nothing to get it .,788241776,89.0,The Lion King,1,1994,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79000000,"[{""id"": 10364, ""name"": ""mission""}, {""id"": 40894, ""name"": ""mysterious island""}, {""id"": 156091, ""name"": ""missing person""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209714, ""name"": ""3d""}]","Sean Anderson partner with his mom 's boyfriend on a mission to find his grandfather , who be think to be miss on a mythical island .",355692760,94.0,Journey 2: The Mysterious Island,1,2012,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78000000,"[{""id"": 1436, ""name"": ""inventor""}, {""id"": 10637, ""name"": ""food""}, {""id"": 14760, ""name"": ""scientist""}]","after the disastrous food storm in the first film , Flint and his friend be force to leave the town . Flint accept the invitation from his idol Chester V to join the Live Corp Company , which have be task to clean the island , and where the good inventor in the world create technology for the betterment of mankind . when Flint discover that his machine still operate and now create mutant food beast like living pickle , hungry tacodile , shrimpanzee and apple pie - thon , he and his friend must return to save the world .",248384621,95.0,Cloudy with a Chance of Meatballs 2,1,2013,9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
